pairID,sentenceID,isCorrect,isPun,relatedness,order,wordOrder,condition,workderID,age,gender,native,word1,word2
124,28,0,0,-0.721848081915206,50,0,5,A1FUQIDCR4U4QQ,45,M,English,something,aloud
129,29,1,0,-0.721848081915206,42,1,5,A1FUQIDCR4U4QQ,45,M,English,many,pale
133,30,0,0,1.99650387213256,38,1,5,A1FUQIDCR4U4QQ,45,M,English,home,manor
139,31,1,0,-0.450012886510429,28,0,5,A1FUQIDCR4U4QQ,45,M,English,online,cash
137,31,0,0,1.99650387213256,100,0,5,A1FUQIDCR4U4QQ,45,M,English,computer,cache
147,32,1,0,1.72466867672779,27,0,5,A1FUQIDCR4U4QQ,45,M,English,wet,rain
149,33,0,0,-0.450012886510429,31,1,5,A1FUQIDCR4U4QQ,45,M,English,gardener,thyme
150,33,1,0,1.18099828591823,83,0,5,A1FUQIDCR4U4QQ,45,M,English,half,time
157,35,0,0,1.99650387213256,69,0,5,A1FUQIDCR4U4QQ,45,M,English,gold,gilt
160,36,1,0,1.72466867672779,15,1,5,A1FUQIDCR4U4QQ,45,M,English,human,err
168,38,0,0,-0.721848081915206,55,0,5,A1FUQIDCR4U4QQ,45,M,English,novice,c
171,38,1,0,-0.721848081915206,47,1,5,A1FUQIDCR4U4QQ,45,M,English,terrible,sea
172,39,0,0,-0.178177691105652,33,0,5,A1FUQIDCR4U4QQ,45,M,English,bright,watt
178,40,1,0,-0.178177691105652,19,0,5,A1FUQIDCR4U4QQ,45,M,English,mayor,raiser
177,40,0,0,-0.721848081915206,107,0,5,A1FUQIDCR4U4QQ,45,M,English,fund,razor
186,41,1,1,-0.178177691105652,119,0,5,A1FUQIDCR4U4QQ,45,M,English,known,profit
192,42,0,1,-0.721848081915206,12,1,5,A1FUQIDCR4U4QQ,45,M,English,up,pi
189,42,1,1,-0.721848081915206,40,0,5,A1FUQIDCR4U4QQ,45,M,English,place,pie
197,43,0,1,-0.721848081915206,104,0,5,A1FUQIDCR4U4QQ,45,M,English,make,knead
201,44,1,1,-0.721848081915206,96,1,5,A1FUQIDCR4U4QQ,45,M,English,fisherman,or
205,45,0,1,0.637327895108678,26,1,5,A1FUQIDCR4U4QQ,45,M,English,warehouse,tier
210,46,1,1,0.637327895108678,3,0,5,A1FUQIDCR4U4QQ,45,M,English,popularity,pole
211,47,0,1,0.093657504299125,8,0,5,A1FUQIDCR4U4QQ,45,M,English,alone,bore
216,48,1,1,-0.721848081915206,88,0,5,A1FUQIDCR4U4QQ,45,M,English,country,grease
221,49,0,1,1.99650387213256,22,1,5,A1FUQIDCR4U4QQ,45,M,English,function,sine
225,50,1,1,-0.721848081915206,51,1,5,A1FUQIDCR4U4QQ,45,M,English,local,principle
231,51,0,1,-0.721848081915206,94,1,5,A1FUQIDCR4U4QQ,45,M,English,today,cd
233,52,1,1,-0.721848081915206,85,1,5,A1FUQIDCR4U4QQ,45,M,English,ran,hair
237,53,0,1,-0.721848081915206,43,0,5,A1FUQIDCR4U4QQ,45,M,English,made,knotty
241,54,1,1,0.365492699703902,72,1,5,A1FUQIDCR4U4QQ,45,M,English,hang,teach
244,55,0,1,1.72466867672779,102,0,5,A1FUQIDCR4U4QQ,45,M,English,german,marx
249,57,1,1,-0.721848081915206,46,1,5,A1FUQIDCR4U4QQ,45,M,English,learning,day
253,58,0,1,1.72466867672779,30,0,5,A1FUQIDCR4U4QQ,45,M,English,written,prose
256,60,1,1,-0.721848081915206,44,1,5,A1FUQIDCR4U4QQ,45,M,English,beaver,damn
262,61,0,1,-0.721848081915206,57,1,5,A1FUQIDCR4U4QQ,45,M,English,process,hertz
265,62,1,1,-0.450012886510429,17,0,5,A1FUQIDCR4U4QQ,45,M,English,play,roll
269,63,0,1,1.45283348132301,98,0,5,A1FUQIDCR4U4QQ,45,M,English,dog,collar
276,64,1,1,-0.721848081915206,18,1,5,A1FUQIDCR4U4QQ,45,M,English,little,steel
274,64,0,1,-0.721848081915206,76,1,5,A1FUQIDCR4U4QQ,45,M,English,decide,steal
282,66,1,1,-0.721848081915206,113,1,5,A1FUQIDCR4U4QQ,45,M,English,small,waste
286,67,0,1,1.45283348132301,41,1,5,A1FUQIDCR4U4QQ,45,M,English,shoe,foot
289,68,1,1,0.093657504299125,79,0,5,A1FUQIDCR4U4QQ,45,M,English,read,allow
294,69,0,1,1.45283348132301,6,1,5,A1FUQIDCR4U4QQ,45,M,English,water,pail
299,70,1,1,-0.721848081915206,64,1,5,A1FUQIDCR4U4QQ,45,M,English,those,manner
301,71,0,1,1.45283348132301,108,1,5,A1FUQIDCR4U4QQ,45,M,English,copy,cache
304,71,1,1,1.45283348132301,2,0,5,A1FUQIDCR4U4QQ,45,M,English,store,cash
306,72,0,1,-0.721848081915206,66,0,5,A1FUQIDCR4U4QQ,45,M,English,end,reign
313,73,1,1,0.093657504299125,97,0,5,A1FUQIDCR4U4QQ,45,M,English,meal,time
320,74,0,1,-0.721848081915206,90,1,5,A1FUQIDCR4U4QQ,45,M,English,very,pore
319,74,1,1,-0.721848081915206,116,0,5,A1FUQIDCR4U4QQ,45,M,English,surface,poor
326,76,0,1,-0.721848081915206,95,0,5,A1FUQIDCR4U4QQ,45,M,English,william,heir
327,77,1,1,-0.721848081915206,70,1,5,A1FUQIDCR4U4QQ,45,M,English,daughter,sun
330,78,0,1,0.093657504299125,49,0,5,A1FUQIDCR4U4QQ,45,M,English,high,c
337,79,1,1,-0.721848081915206,111,1,5,A1FUQIDCR4U4QQ,45,M,English,use,what
339,80,0,1,1.99650387213256,59,1,5,A1FUQIDCR4U4QQ,45,M,English,shave,razor
343,81,1,1,-0.721848081915206,99,1,5,A1FUQIDCR4U4QQ,45,M,English,make,prophet
346,82,0,1,1.72466867672779,23,1,5,A1FUQIDCR4U4QQ,45,M,English,apple,pie
349,83,1,1,-0.721848081915206,25,1,5,A1FUQIDCR4U4QQ,45,M,English,computer,knead
353,84,0,1,0.093657504299125,91,0,5,A1FUQIDCR4U4QQ,45,M,English,problem,or
355,85,1,1,-0.721848081915206,89,0,5,A1FUQIDCR4U4QQ,45,M,English,cheek,tier
361,86,0,1,0.093657504299125,39,0,5,A1FUQIDCR4U4QQ,45,M,English,flag,pole
364,87,1,1,-0.721848081915206,67,1,5,A1FUQIDCR4U4QQ,45,M,English,company,bore
370,89,0,1,-0.721848081915206,92,1,5,A1FUQIDCR4U4QQ,45,M,English,clothe,sign
373,90,1,1,0.909163090513455,16,0,5,A1FUQIDCR4U4QQ,45,M,English,physics,principal
377,91,0,1,-0.721848081915206,73,0,5,A1FUQIDCR4U4QQ,45,M,English,people,seedy
379,92,1,1,-0.721848081915206,61,0,5,A1FUQIDCR4U4QQ,45,M,English,head,hare
386,94,0,1,1.99650387213256,106,0,5,A1FUQIDCR4U4QQ,45,M,English,student,teach
390,96,1,1,-0.721848081915206,13,1,5,A1FUQIDCR4U4QQ,45,M,English,statue,hi
394,98,0,1,1.99650387213256,105,1,5,A1FUQIDCR4U4QQ,45,M,English,con,pro
396,98,1,1,-0.721848081915206,48,1,5,A1FUQIDCR4U4QQ,45,M,English,site,prose
402,100,0,1,1.99650387213256,4,0,5,A1FUQIDCR4U4QQ,45,M,English,give,damn
404,101,1,1,-0.721848081915206,35,1,5,A1FUQIDCR4U4QQ,45,M,English,leg,hertz
411,103,0,1,1.99650387213256,75,1,5,A1FUQIDCR4U4QQ,45,M,English,phone,caller
412,104,1,1,-0.721848081915206,77,0,5,A1FUQIDCR4U4QQ,45,M,English,make,steal
415,105,0,1,1.18099828591823,7,0,5,A1FUQIDCR4U4QQ,45,M,English,attack,die
421,106,1,1,-0.178177691105652,9,0,5,A1FUQIDCR4U4QQ,45,M,English,time,waist
424,107,0,1,-0.721848081915206,82,1,5,A1FUQIDCR4U4QQ,45,M,English,real,feat
428,108,1,1,-0.721848081915206,114,1,5,A1FUQIDCR4U4QQ,45,M,English,family,aloud
434,110,0,1,-0.721848081915206,45,1,5,A1FUQIDCR4U4QQ,45,M,English,party,manner
438,111,1,1,-0.721848081915206,118,0,5,A1FUQIDCR4U4QQ,45,M,English,ten,cache
442,112,0,1,-0.721848081915206,58,1,5,A1FUQIDCR4U4QQ,45,M,English,last,rain
444,113,1,1,-0.721848081915206,60,1,5,A1FUQIDCR4U4QQ,45,M,English,before,thyme
450,114,0,1,-0.450012886510429,103,0,5,A1FUQIDCR4U4QQ,45,M,English,food,poor
453,115,1,1,-0.721848081915206,86,0,5,A1FUQIDCR4U4QQ,45,M,English,innocence,gilt
456,116,0,1,-0.178177691105652,117,0,5,A1FUQIDCR4U4QQ,45,M,English,being,err
461,117,1,1,-0.721848081915206,56,1,5,A1FUQIDCR4U4QQ,45,M,English,morning,son
464,118,0,1,0.093657504299125,32,1,5,A1FUQIDCR4U4QQ,45,M,English,high,sea
467,119,1,1,-0.721848081915206,65,0,5,A1FUQIDCR4U4QQ,45,M,English,student,watt
470,120,0,1,1.18099828591823,37,1,5,A1FUQIDCR4U4QQ,45,M,English,church,raiser
1,1,1,0,-0.715123202760024,7,0,6,A1BQCRF5Q76YFY,35,F,English,atheism,profit
6,2,0,0,-0.715123202760024,63,0,6,A1BQCRF5Q76YFY,35,F,English,much,pi
9,3,1,0,0.016679258373412,32,1,6,A1BQCRF5Q76YFY,35,F,English,bread,need
16,4,0,0,1.72421833435143,29,0,6,A1BQCRF5Q76YFY,35,F,English,rower,oar
18,5,1,0,1.72421833435143,114,0,6,A1BQCRF5Q76YFY,35,F,English,emotional,tear
22,6,0,0,-0.715123202760024,47,0,6,A1BQCRF5Q76YFY,35,F,English,country,poll
24,6,1,0,1.72421833435143,13,1,6,A1BQCRF5Q76YFY,35,F,English,flag,pole
29,8,0,0,-0.715123202760024,69,1,6,A1BQCRF5Q76YFY,35,F,English,donut,greece
34,9,1,0,-0.715123202760024,99,1,6,A1BQCRF5Q76YFY,35,F,English,always,sign
36,9,0,0,-0.715123202760024,15,0,6,A1BQCRF5Q76YFY,35,F,English,hoping,sine
41,10,1,0,-0.715123202760024,117,0,6,A1BQCRF5Q76YFY,35,F,English,john,principle
46,11,0,0,-0.715123202760024,86,1,6,A1BQCRF5Q76YFY,35,F,English,town,cd
50,12,1,0,1.72421833435143,75,1,6,A1BQCRF5Q76YFY,35,F,English,pulled,hair
51,13,0,0,-0.715123202760024,2,1,6,A1BQCRF5Q76YFY,35,F,English,admonished,knotty
57,14,1,0,-0.715123202760024,83,0,6,A1BQCRF5Q76YFY,35,F,English,learn,teach
61,15,0,0,-0.715123202760024,65,1,6,A1BQCRF5Q76YFY,35,F,English,communism,marx
65,16,1,0,-0.715123202760024,106,0,6,A1BQCRF5Q76YFY,35,F,English,boy,high
74,17,0,0,-0.715123202760024,60,0,6,A1BQCRF5Q76YFY,35,F,English,teacher,daze
75,17,1,0,1.72421833435143,72,1,6,A1BQCRF5Q76YFY,35,F,English,time,day
79,18,0,0,-0.715123202760024,85,1,6,A1BQCRF5Q76YFY,35,F,English,jail,prose
80,19,1,0,-0.715123202760024,80,1,6,A1BQCRF5Q76YFY,35,F,English,eat,plain
92,20,0,0,-0.715123202760024,37,0,6,A1BQCRF5Q76YFY,35,F,English,see,dam
88,20,1,0,-0.715123202760024,8,1,6,A1BQCRF5Q76YFY,35,F,English,last,damn
94,21,0,0,-0.715123202760024,57,1,6,A1BQCRF5Q76YFY,35,F,English,slow,hertz
97,22,1,0,-0.715123202760024,97,0,6,A1BQCRF5Q76YFY,35,F,English,great,roll
102,23,0,0,1.72421833435143,16,1,6,A1BQCRF5Q76YFY,35,F,English,name,collar
100,23,1,0,1.72421833435143,113,1,6,A1BQCRF5Q76YFY,35,F,English,id,caller
109,25,0,0,-0.715123202760024,90,0,6,A1BQCRF5Q76YFY,35,F,English,first,dye
111,25,1,0,-0.715123202760024,26,1,6,A1BQCRF5Q76YFY,35,F,English,hair,die
118,27,0,0,-0.715123202760024,73,0,6,A1BQCRF5Q76YFY,35,F,English,fit,foot
121,27,1,0,-0.715123202760024,20,1,6,A1BQCRF5Q76YFY,35,F,English,shoe,feat
131,29,0,0,-0.715123202760024,38,1,6,A1BQCRF5Q76YFY,35,F,English,those,pail
126,29,1,0,1.72421833435143,81,0,6,A1BQCRF5Q76YFY,35,F,English,bucket,pale
132,30,0,0,0.992415873217993,10,0,6,A1BQCRF5Q76YFY,35,F,English,castle,manor
140,31,1,0,1.23635002692914,82,1,6,A1BQCRF5Q76YFY,35,F,English,poker,cash
136,31,0,0,1.23635002692914,79,0,6,A1BQCRF5Q76YFY,35,F,English,chip,cache
145,32,1,0,0.016679258373412,21,0,6,A1BQCRF5Q76YFY,35,F,English,place,rain
152,33,0,0,-0.715123202760024,66,0,6,A1BQCRF5Q76YFY,35,F,English,work,thyme
153,34,1,0,1.72421833435143,84,1,6,A1BQCRF5Q76YFY,35,F,English,bad,poor
158,35,0,0,-0.715123202760024,58,0,6,A1BQCRF5Q76YFY,35,F,English,paint,gilt
161,37,1,0,-0.715123202760024,6,0,6,A1BQCRF5Q76YFY,35,F,English,boy,sun
169,38,0,0,-0.715123202760024,91,0,6,A1BQCRF5Q76YFY,35,F,English,pirate,c
170,38,1,0,-0.715123202760024,103,1,6,A1BQCRF5Q76YFY,35,F,English,singer,sea
175,39,0,0,0.992415873217993,36,1,6,A1BQCRF5Q76YFY,35,F,English,spark,watt
181,40,1,0,0.504547565795702,25,0,6,A1BQCRF5Q76YFY,35,F,English,want,raiser
183,41,0,1,1.72421833435143,100,1,6,A1BQCRF5Q76YFY,35,F,English,daniel,prophet
185,41,1,1,-0.227254895337734,107,0,6,A1BQCRF5Q76YFY,35,F,English,interpreting,profit
191,42,0,1,-0.715123202760024,3,0,6,A1BQCRF5Q76YFY,35,F,English,ten,pi
193,43,1,1,0.016679258373412,12,0,6,A1BQCRF5Q76YFY,35,F,English,baker,need
194,43,0,1,1.72421833435143,46,1,6,A1BQCRF5Q76YFY,35,F,English,bread,knead
200,44,1,1,-0.715123202760024,95,1,6,A1BQCRF5Q76YFY,35,F,English,dip,or
209,46,0,1,-0.715123202760024,40,0,6,A1BQCRF5Q76YFY,35,F,English,pollster,poll
208,46,1,1,1.72421833435143,54,0,6,A1BQCRF5Q76YFY,35,F,English,political,pole
215,47,0,1,-0.715123202760024,55,0,6,A1BQCRF5Q76YFY,35,F,English,time,bore
219,48,1,1,0.992415873217993,59,1,6,A1BQCRF5Q76YFY,35,F,English,southern,grease
222,49,0,1,-0.715123202760024,48,1,6,A1BQCRF5Q76YFY,35,F,English,function,sine
224,50,1,1,-0.715123202760024,44,0,6,A1BQCRF5Q76YFY,35,F,English,high,principle
228,51,0,1,1.72421833435143,94,0,6,A1BQCRF5Q76YFY,35,F,English,classical,cd
234,52,1,1,-0.715123202760024,61,1,6,A1BQCRF5Q76YFY,35,F,English,rapidly,hair
238,53,0,1,0.504547565795702,53,1,6,A1BQCRF5Q76YFY,35,F,English,pine,knotty
239,54,1,1,-0.715123202760024,17,1,6,A1BQCRF5Q76YFY,35,F,English,between,teach
246,55,0,1,1.72421833435143,18,0,6,A1BQCRF5Q76YFY,35,F,English,philosopher,marx
248,57,1,1,1.72421833435143,68,1,6,A1BQCRF5Q76YFY,35,F,English,bad,day
255,59,0,1,1.23635002692914,52,0,6,A1BQCRF5Q76YFY,35,F,English,land,plane
257,60,1,1,-0.715123202760024,71,0,6,A1BQCRF5Q76YFY,35,F,English,building,damn
263,61,0,1,-0.715123202760024,98,0,6,A1BQCRF5Q76YFY,35,F,English,speed,hertz
264,62,1,1,0.260613412084557,93,1,6,A1BQCRF5Q76YFY,35,F,English,leading,roll
268,63,0,1,-0.715123202760024,104,1,6,A1BQCRF5Q76YFY,35,F,English,before,collar
272,64,1,1,-0.715123202760024,96,0,6,A1BQCRF5Q76YFY,35,F,English,boy,steel
279,65,0,1,-0.715123202760024,56,1,6,A1BQCRF5Q76YFY,35,F,English,people,dye
281,66,1,1,-0.715123202760024,76,0,6,A1BQCRF5Q76YFY,35,F,English,look,waste
284,67,0,1,0.504547565795702,39,1,6,A1BQCRF5Q76YFY,35,F,English,hurting,foot
288,68,1,1,-0.715123202760024,33,1,6,A1BQCRF5Q76YFY,35,F,English,poem,allow
291,69,0,1,0.504547565795702,105,0,6,A1BQCRF5Q76YFY,35,F,English,clean,pail
300,70,1,1,-0.715123202760024,112,1,6,A1BQCRF5Q76YFY,35,F,English,wealthy,manner
305,71,0,1,1.72421833435143,62,1,6,A1BQCRF5Q76YFY,35,F,English,web,cache
302,71,1,1,-0.715123202760024,87,0,6,A1BQCRF5Q76YFY,35,F,English,database,cash
314,73,0,1,-0.715123202760024,5,1,6,A1BQCRF5Q76YFY,35,F,English,one,thyme
309,73,1,1,0.504547565795702,28,0,6,A1BQCRF5Q76YFY,35,F,English,chicken,time
318,74,0,1,-0.227254895337734,110,0,6,A1BQCRF5Q76YFY,35,F,English,small,pore
317,74,1,1,-0.715123202760024,50,1,6,A1BQCRF5Q76YFY,35,F,English,skin,poor
323,76,0,1,1.72421833435143,27,1,6,A1BQCRF5Q76YFY,35,F,English,british,heir
332,78,1,1,-0.715123202760024,77,0,6,A1BQCRF5Q76YFY,35,F,English,soprano,sea
334,79,0,1,-0.715123202760024,49,1,6,A1BQCRF5Q76YFY,35,F,English,desk,watt
338,80,0,1,1.72421833435143,45,1,6,A1BQCRF5Q76YFY,35,F,English,beard,razor
347,82,0,1,1.72421833435143,23,1,6,A1BQCRF5Q76YFY,35,F,English,dessert,pie
350,83,1,1,-0.715123202760024,31,1,6,A1BQCRF5Q76YFY,35,F,English,programmer,knead
358,85,0,1,-0.715123202760024,109,1,6,A1BQCRF5Q76YFY,35,F,English,run,tear
360,85,1,1,-0.715123202760024,115,1,6,A1BQCRF5Q76YFY,35,F,English,watch,tier
363,86,0,1,0.504547565795702,1,0,6,A1BQCRF5Q76YFY,35,F,English,up,pole
365,87,1,1,-0.715123202760024,64,0,6,A1BQCRF5Q76YFY,35,F,English,director,bore
369,89,0,1,0.260613412084557,11,0,6,A1BQCRF5Q76YFY,35,F,English,boutique,sign
374,91,1,1,-0.715123202760024,78,0,6,A1BQCRF5Q76YFY,35,F,English,bar,cd
381,92,0,1,1.72421833435143,102,0,6,A1BQCRF5Q76YFY,35,F,English,people,hair
382,93,1,1,-0.715123202760024,116,1,6,A1BQCRF5Q76YFY,35,F,English,boy,knotty
387,95,0,1,-0.715123202760024,108,0,6,A1BQCRF5Q76YFY,35,F,English,high,mark
391,96,1,1,-0.715123202760024,51,0,6,A1BQCRF5Q76YFY,35,F,English,ten,hi
397,98,0,1,-0.715123202760024,4,0,6,A1BQCRF5Q76YFY,35,F,English,social,pro
399,99,1,1,-0.715123202760024,88,0,6,A1BQCRF5Q76YFY,35,F,English,feel,plane
403,101,0,1,1.72421833435143,19,1,6,A1BQCRF5Q76YFY,35,F,English,fall,hurt
406,102,1,1,-0.715123202760024,9,1,6,A1BQCRF5Q76YFY,35,F,English,buy,role
410,103,0,1,0.992415873217993,101,1,6,A1BQCRF5Q76YFY,35,F,English,bank,caller
414,104,1,1,-0.715123202760024,42,0,6,A1BQCRF5Q76YFY,35,F,English,wood,steal
420,106,0,1,-0.715123202760024,70,1,6,A1BQCRF5Q76YFY,35,F,English,difficult,waste
423,107,1,1,-0.715123202760024,24,1,6,A1BQCRF5Q76YFY,35,F,English,pass,foot
429,108,0,1,-0.715123202760024,43,1,6,A1BQCRF5Q76YFY,35,F,English,son,allow
427,108,1,1,-0.715123202760024,30,1,6,A1BQCRF5Q76YFY,35,F,English,car,aloud
435,111,0,1,1.72421833435143,22,0,6,A1BQCRF5Q76YFY,35,F,English,buy,cash
439,111,1,1,-0.715123202760024,41,0,6,A1BQCRF5Q76YFY,35,F,English,year,cache
443,112,0,1,0.504547565795702,34,1,6,A1BQCRF5Q76YFY,35,F,English,night,rain
446,113,1,1,-0.715123202760024,67,1,6,A1BQCRF5Q76YFY,35,F,English,meeting,thyme
454,115,0,1,1.72421833435143,89,0,6,A1BQCRF5Q76YFY,35,F,English,jury,guilt
451,115,1,1,0.504547565795702,14,1,6,A1BQCRF5Q76YFY,35,F,English,accuse,gilt
458,116,0,1,-0.715123202760024,74,1,6,A1BQCRF5Q76YFY,35,F,English,safe,err
463,117,1,1,-0.715123202760024,92,0,6,A1BQCRF5Q76YFY,35,F,English,set,son
468,119,0,1,-0.715123202760024,111,0,6,A1BQCRF5Q76YFY,35,F,English,teacher,what
472,120,1,1,-0.715123202760024,35,0,6,A1BQCRF5Q76YFY,35,F,English,girl,razor
1,1,1,0,-0.770832660680928,39,0,6,A3Q0XAGQ7TD7MP,45,F,English,atheism,profit
6,2,0,0,-0.770832660680928,95,1,6,A3Q0XAGQ7TD7MP,45,F,English,much,pi
9,3,1,0,-0.770832660680928,19,0,6,A3Q0XAGQ7TD7MP,45,F,English,bread,need
16,4,0,0,1.99565265525983,10,1,6,A3Q0XAGQ7TD7MP,45,F,English,rower,oar
18,5,1,0,1.71900412366575,17,1,6,A3Q0XAGQ7TD7MP,45,F,English,emotional,tear
22,6,0,0,0.889058528883524,28,0,6,A3Q0XAGQ7TD7MP,45,F,English,country,poll
24,6,1,0,1.99565265525983,9,1,6,A3Q0XAGQ7TD7MP,45,F,English,flag,pole
29,8,0,0,-0.217535597492777,116,0,6,A3Q0XAGQ7TD7MP,45,F,English,donut,greece
34,9,1,0,-0.770832660680928,8,1,6,A3Q0XAGQ7TD7MP,45,F,English,always,sign
36,9,0,0,-0.770832660680928,96,1,6,A3Q0XAGQ7TD7MP,45,F,English,hoping,sine
41,10,1,0,-0.494184129086853,72,1,6,A3Q0XAGQ7TD7MP,45,F,English,john,principle
46,11,0,0,-0.770832660680928,57,1,6,A3Q0XAGQ7TD7MP,45,F,English,town,cd
50,12,1,0,0.612409997289449,75,1,6,A3Q0XAGQ7TD7MP,45,F,English,pulled,hair
51,13,0,0,-0.770832660680928,23,0,6,A3Q0XAGQ7TD7MP,45,F,English,admonished,knotty
57,14,1,0,1.99565265525983,5,1,6,A3Q0XAGQ7TD7MP,45,F,English,learn,teach
61,15,0,0,1.99565265525983,44,1,6,A3Q0XAGQ7TD7MP,45,F,English,communism,marx
65,16,1,0,-0.770832660680928,76,0,6,A3Q0XAGQ7TD7MP,45,F,English,boy,high
74,17,0,0,0.059112934101298,27,0,6,A3Q0XAGQ7TD7MP,45,F,English,teacher,daze
75,17,1,0,1.44235559207168,63,1,6,A3Q0XAGQ7TD7MP,45,F,English,time,day
79,18,0,0,-0.770832660680928,45,0,6,A3Q0XAGQ7TD7MP,45,F,English,jail,prose
80,19,1,0,-0.217535597492777,24,0,6,A3Q0XAGQ7TD7MP,45,F,English,eat,plain
92,20,0,0,-0.770832660680928,67,1,6,A3Q0XAGQ7TD7MP,45,F,English,see,dam
88,20,1,0,-0.770832660680928,69,0,6,A3Q0XAGQ7TD7MP,45,F,English,last,damn
94,21,0,0,-0.217535597492777,82,1,6,A3Q0XAGQ7TD7MP,45,F,English,slow,hertz
97,22,1,0,-0.770832660680928,110,1,6,A3Q0XAGQ7TD7MP,45,F,English,great,roll
102,23,0,0,-0.770832660680928,80,0,6,A3Q0XAGQ7TD7MP,45,F,English,name,collar
100,23,1,0,1.44235559207168,34,1,6,A3Q0XAGQ7TD7MP,45,F,English,id,caller
109,25,0,0,-0.770832660680928,12,0,6,A3Q0XAGQ7TD7MP,45,F,English,first,dye
111,25,1,0,-0.770832660680928,65,1,6,A3Q0XAGQ7TD7MP,45,F,English,hair,die
118,27,0,0,-0.217535597492777,93,1,6,A3Q0XAGQ7TD7MP,45,F,English,fit,foot
121,27,1,0,-0.770832660680928,22,0,6,A3Q0XAGQ7TD7MP,45,F,English,shoe,feat
131,29,0,0,-0.770832660680928,70,0,6,A3Q0XAGQ7TD7MP,45,F,English,those,pail
126,29,1,0,-0.770832660680928,92,1,6,A3Q0XAGQ7TD7MP,45,F,English,bucket,pale
132,30,0,0,1.44235559207168,49,1,6,A3Q0XAGQ7TD7MP,45,F,English,castle,manor
140,31,1,0,1.99565265525983,58,1,6,A3Q0XAGQ7TD7MP,45,F,English,poker,cash
136,31,0,0,-0.770832660680928,98,1,6,A3Q0XAGQ7TD7MP,45,F,English,chip,cache
145,32,1,0,-0.217535597492777,52,1,6,A3Q0XAGQ7TD7MP,45,F,English,place,rain
152,33,0,0,-0.770832660680928,97,0,6,A3Q0XAGQ7TD7MP,45,F,English,work,thyme
153,34,1,0,1.71900412366575,42,1,6,A3Q0XAGQ7TD7MP,45,F,English,bad,poor
158,35,0,0,-0.770832660680928,104,0,6,A3Q0XAGQ7TD7MP,45,F,English,paint,gilt
161,37,1,0,-0.770832660680928,3,0,6,A3Q0XAGQ7TD7MP,45,F,English,boy,sun
169,38,0,0,-0.770832660680928,107,0,6,A3Q0XAGQ7TD7MP,45,F,English,pirate,c
170,38,1,0,-0.770832660680928,32,1,6,A3Q0XAGQ7TD7MP,45,F,English,singer,sea
175,39,0,0,0.612409997289449,36,1,6,A3Q0XAGQ7TD7MP,45,F,English,spark,watt
181,40,1,0,-0.770832660680928,102,0,6,A3Q0XAGQ7TD7MP,45,F,English,want,raiser
183,41,0,1,0.059112934101298,74,1,6,A3Q0XAGQ7TD7MP,45,F,English,daniel,prophet
185,41,1,1,1.44235559207168,4,1,6,A3Q0XAGQ7TD7MP,45,F,English,interpreting,profit
191,42,0,1,-0.770832660680928,68,1,6,A3Q0XAGQ7TD7MP,45,F,English,ten,pi
193,43,1,1,-0.770832660680928,85,0,6,A3Q0XAGQ7TD7MP,45,F,English,baker,need
194,43,0,1,1.99565265525983,26,0,6,A3Q0XAGQ7TD7MP,45,F,English,bread,knead
200,44,1,1,-0.770832660680928,41,1,6,A3Q0XAGQ7TD7MP,45,F,English,dip,or
209,46,0,1,1.99565265525983,56,0,6,A3Q0XAGQ7TD7MP,45,F,English,pollster,poll
208,46,1,1,-0.770832660680928,62,1,6,A3Q0XAGQ7TD7MP,45,F,English,political,pole
215,47,0,1,-0.770832660680928,81,1,6,A3Q0XAGQ7TD7MP,45,F,English,time,bore
219,48,1,1,0.612409997289449,106,0,6,A3Q0XAGQ7TD7MP,45,F,English,southern,grease
222,49,0,1,1.1657070604776,38,0,6,A3Q0XAGQ7TD7MP,45,F,English,function,sine
224,50,1,1,-0.770832660680928,94,0,6,A3Q0XAGQ7TD7MP,45,F,English,high,principle
228,51,0,1,1.44235559207168,13,0,6,A3Q0XAGQ7TD7MP,45,F,English,classical,cd
234,52,1,1,0.059112934101298,90,1,6,A3Q0XAGQ7TD7MP,45,F,English,rapidly,hair
238,53,0,1,1.99565265525983,18,0,6,A3Q0XAGQ7TD7MP,45,F,English,pine,knotty
239,54,1,1,-0.770832660680928,30,1,6,A3Q0XAGQ7TD7MP,45,F,English,between,teach
246,55,0,1,0.612409997289449,108,1,6,A3Q0XAGQ7TD7MP,45,F,English,philosopher,marx
248,57,1,1,0.612409997289449,43,0,6,A3Q0XAGQ7TD7MP,45,F,English,bad,day
255,59,0,1,0.612409997289449,40,0,6,A3Q0XAGQ7TD7MP,45,F,English,land,plane
257,60,1,1,0.612409997289449,79,0,6,A3Q0XAGQ7TD7MP,45,F,English,building,damn
263,61,0,1,1.44235559207168,6,0,6,A3Q0XAGQ7TD7MP,45,F,English,speed,hertz
264,62,1,1,-0.770832660680928,50,0,6,A3Q0XAGQ7TD7MP,45,F,English,leading,roll
268,63,0,1,-0.770832660680928,60,1,6,A3Q0XAGQ7TD7MP,45,F,English,before,collar
272,64,1,1,-0.770832660680928,31,0,6,A3Q0XAGQ7TD7MP,45,F,English,boy,steel
279,65,0,1,-0.494184129086853,99,1,6,A3Q0XAGQ7TD7MP,45,F,English,people,dye
281,66,1,1,-0.770832660680928,88,0,6,A3Q0XAGQ7TD7MP,45,F,English,look,waste
