pairID,sentenceID,isCorrect,isPun,relatedness,order,wordOrder,condition,workderID,age,gender,native
397,98,0,1,-0.715123202760024,4,0,6,A1BQCRF5Q76YFY,35,F,English
399,99,1,1,-0.715123202760024,88,0,6,A1BQCRF5Q76YFY,35,F,English
403,101,0,1,1.72421833435143,19,1,6,A1BQCRF5Q76YFY,35,F,English
406,102,1,1,-0.715123202760024,9,1,6,A1BQCRF5Q76YFY,35,F,English
410,103,0,1,0.992415873217993,101,1,6,A1BQCRF5Q76YFY,35,F,English
414,104,1,1,-0.715123202760024,42,0,6,A1BQCRF5Q76YFY,35,F,English
420,106,0,1,-0.715123202760024,70,1,6,A1BQCRF5Q76YFY,35,F,English
423,107,1,1,-0.715123202760024,24,1,6,A1BQCRF5Q76YFY,35,F,English
429,108,0,1,-0.715123202760024,43,1,6,A1BQCRF5Q76YFY,35,F,English
427,108,1,1,-0.715123202760024,30,1,6,A1BQCRF5Q76YFY,35,F,English
435,111,0,1,1.72421833435143,22,0,6,A1BQCRF5Q76YFY,35,F,English
439,111,1,1,-0.715123202760024,41,0,6,A1BQCRF5Q76YFY,35,F,English
443,112,0,1,0.504547565795702,34,1,6,A1BQCRF5Q76YFY,35,F,English
446,113,1,1,-0.715123202760024,67,1,6,A1BQCRF5Q76YFY,35,F,English
454,115,0,1,1.72421833435143,89,0,6,A1BQCRF5Q76YFY,35,F,English
451,115,1,1,0.504547565795702,14,1,6,A1BQCRF5Q76YFY,35,F,English
458,116,0,1,-0.715123202760024,74,1,6,A1BQCRF5Q76YFY,35,F,English
463,117,1,1,-0.715123202760024,92,0,6,A1BQCRF5Q76YFY,35,F,English
468,119,0,1,-0.715123202760024,111,0,6,A1BQCRF5Q76YFY,35,F,English
472,120,1,1,-0.715123202760024,35,0,6,A1BQCRF5Q76YFY,35,F,English
1,1,1,0,-0.770832660680928,39,0,6,A3Q0XAGQ7TD7MP,45,F,English
6,2,0,0,-0.770832660680928,95,1,6,A3Q0XAGQ7TD7MP,45,F,English
9,3,1,0,-0.770832660680928,19,0,6,A3Q0XAGQ7TD7MP,45,F,English
16,4,0,0,1.99565265525983,10,1,6,A3Q0XAGQ7TD7MP,45,F,English
18,5,1,0,1.71900412366575,17,1,6,A3Q0XAGQ7TD7MP,45,F,English
22,6,0,0,0.889058528883524,28,0,6,A3Q0XAGQ7TD7MP,45,F,English
24,6,1,0,1.99565265525983,9,1,6,A3Q0XAGQ7TD7MP,45,F,English
29,8,0,0,-0.217535597492777,116,0,6,A3Q0XAGQ7TD7MP,45,F,English
34,9,1,0,-0.770832660680928,8,1,6,A3Q0XAGQ7TD7MP,45,F,English
36,9,0,0,-0.770832660680928,96,1,6,A3Q0XAGQ7TD7MP,45,F,English
41,10,1,0,-0.494184129086853,72,1,6,A3Q0XAGQ7TD7MP,45,F,English
46,11,0,0,-0.770832660680928,57,1,6,A3Q0XAGQ7TD7MP,45,F,English
50,12,1,0,0.612409997289449,75,1,6,A3Q0XAGQ7TD7MP,45,F,English
51,13,0,0,-0.770832660680928,23,0,6,A3Q0XAGQ7TD7MP,45,F,English
57,14,1,0,1.99565265525983,5,1,6,A3Q0XAGQ7TD7MP,45,F,English
61,15,0,0,1.99565265525983,44,1,6,A3Q0XAGQ7TD7MP,45,F,English
65,16,1,0,-0.770832660680928,76,0,6,A3Q0XAGQ7TD7MP,45,F,English
74,17,0,0,0.059112934101298,27,0,6,A3Q0XAGQ7TD7MP,45,F,English
75,17,1,0,1.44235559207168,63,1,6,A3Q0XAGQ7TD7MP,45,F,English
79,18,0,0,-0.770832660680928,45,0,6,A3Q0XAGQ7TD7MP,45,F,English
80,19,1,0,-0.217535597492777,24,0,6,A3Q0XAGQ7TD7MP,45,F,English
92,20,0,0,-0.770832660680928,67,1,6,A3Q0XAGQ7TD7MP,45,F,English
88,20,1,0,-0.770832660680928,69,0,6,A3Q0XAGQ7TD7MP,45,F,English
94,21,0,0,-0.217535597492777,82,1,6,A3Q0XAGQ7TD7MP,45,F,English
97,22,1,0,-0.770832660680928,110,1,6,A3Q0XAGQ7TD7MP,45,F,English
102,23,0,0,-0.770832660680928,80,0,6,A3Q0XAGQ7TD7MP,45,F,English
100,23,1,0,1.44235559207168,34,1,6,A3Q0XAGQ7TD7MP,45,F,English
109,25,0,0,-0.770832660680928,12,0,6,A3Q0XAGQ7TD7MP,45,F,English
111,25,1,0,-0.770832660680928,65,1,6,A3Q0XAGQ7TD7MP,45,F,English
118,27,0,0,-0.217535597492777,93,1,6,A3Q0XAGQ7TD7MP,45,F,English
121,27,1,0,-0.770832660680928,22,0,6,A3Q0XAGQ7TD7MP,45,F,English
131,29,0,0,-0.770832660680928,70,0,6,A3Q0XAGQ7TD7MP,45,F,English
126,29,1,0,-0.770832660680928,92,1,6,A3Q0XAGQ7TD7MP,45,F,English
132,30,0,0,1.44235559207168,49,1,6,A3Q0XAGQ7TD7MP,45,F,English
140,31,1,0,1.99565265525983,58,1,6,A3Q0XAGQ7TD7MP,45,F,English
136,31,0,0,-0.770832660680928,98,1,6,A3Q0XAGQ7TD7MP,45,F,English
145,32,1,0,-0.217535597492777,52,1,6,A3Q0XAGQ7TD7MP,45,F,English
152,33,0,0,-0.770832660680928,97,0,6,A3Q0XAGQ7TD7MP,45,F,English
153,34,1,0,1.71900412366575,42,1,6,A3Q0XAGQ7TD7MP,45,F,English
158,35,0,0,-0.770832660680928,104,0,6,A3Q0XAGQ7TD7MP,45,F,English
161,37,1,0,-0.770832660680928,3,0,6,A3Q0XAGQ7TD7MP,45,F,English
169,38,0,0,-0.770832660680928,107,0,6,A3Q0XAGQ7TD7MP,45,F,English
170,38,1,0,-0.770832660680928,32,1,6,A3Q0XAGQ7TD7MP,45,F,English
175,39,0,0,0.612409997289449,36,1,6,A3Q0XAGQ7TD7MP,45,F,English
181,40,1,0,-0.770832660680928,102,0,6,A3Q0XAGQ7TD7MP,45,F,English
183,41,0,1,0.059112934101298,74,1,6,A3Q0XAGQ7TD7MP,45,F,English
185,41,1,1,1.44235559207168,4,1,6,A3Q0XAGQ7TD7MP,45,F,English
191,42,0,1,-0.770832660680928,68,1,6,A3Q0XAGQ7TD7MP,45,F,English
193,43,1,1,-0.770832660680928,85,0,6,A3Q0XAGQ7TD7MP,45,F,English
194,43,0,1,1.99565265525983,26,0,6,A3Q0XAGQ7TD7MP,45,F,English
200,44,1,1,-0.770832660680928,41,1,6,A3Q0XAGQ7TD7MP,45,F,English
209,46,0,1,1.99565265525983,56,0,6,A3Q0XAGQ7TD7MP,45,F,English
208,46,1,1,-0.770832660680928,62,1,6,A3Q0XAGQ7TD7MP,45,F,English
215,47,0,1,-0.770832660680928,81,1,6,A3Q0XAGQ7TD7MP,45,F,English
219,48,1,1,0.612409997289449,106,0,6,A3Q0XAGQ7TD7MP,45,F,English
222,49,0,1,1.1657070604776,38,0,6,A3Q0XAGQ7TD7MP,45,F,English
224,50,1,1,-0.770832660680928,94,0,6,A3Q0XAGQ7TD7MP,45,F,English
228,51,0,1,1.44235559207168,13,0,6,A3Q0XAGQ7TD7MP,45,F,English
234,52,1,1,0.059112934101298,90,1,6,A3Q0XAGQ7TD7MP,45,F,English
238,53,0,1,1.99565265525983,18,0,6,A3Q0XAGQ7TD7MP,45,F,English
239,54,1,1,-0.770832660680928,30,1,6,A3Q0XAGQ7TD7MP,45,F,English
246,55,0,1,0.612409997289449,108,1,6,A3Q0XAGQ7TD7MP,45,F,English
248,57,1,1,0.612409997289449,43,0,6,A3Q0XAGQ7TD7MP,45,F,English
255,59,0,1,0.612409997289449,40,0,6,A3Q0XAGQ7TD7MP,45,F,English
257,60,1,1,0.612409997289449,79,0,6,A3Q0XAGQ7TD7MP,45,F,English
263,61,0,1,1.44235559207168,6,0,6,A3Q0XAGQ7TD7MP,45,F,English
264,62,1,1,-0.770832660680928,50,0,6,A3Q0XAGQ7TD7MP,45,F,English
268,63,0,1,-0.770832660680928,60,1,6,A3Q0XAGQ7TD7MP,45,F,English
272,64,1,1,-0.770832660680928,31,0,6,A3Q0XAGQ7TD7MP,45,F,English
279,65,0,1,-0.494184129086853,99,1,6,A3Q0XAGQ7TD7MP,45,F,English
281,66,1,1,-0.770832660680928,88,0,6,A3Q0XAGQ7TD7MP,45,F,English
284,67,0,1,0.612409997289449,78,1,6,A3Q0XAGQ7TD7MP,45,F,English
288,68,1,1,-0.770832660680928,86,0,6,A3Q0XAGQ7TD7MP,45,F,English
291,69,0,1,-0.217535597492777,109,1,6,A3Q0XAGQ7TD7MP,45,F,English
300,70,1,1,0.612409997289449,117,0,6,A3Q0XAGQ7TD7MP,45,F,English
305,71,0,1,1.44235559207168,2,1,6,A3Q0XAGQ7TD7MP,45,F,English
302,71,1,1,0.059112934101298,71,0,6,A3Q0XAGQ7TD7MP,45,F,English
314,73,0,1,-0.770832660680928,55,0,6,A3Q0XAGQ7TD7MP,45,F,English
309,73,1,1,-0.770832660680928,66,1,6,A3Q0XAGQ7TD7MP,45,F,English
318,74,0,1,0.335761465695374,100,0,6,A3Q0XAGQ7TD7MP,45,F,English
317,74,1,1,-0.770832660680928,84,1,6,A3Q0XAGQ7TD7MP,45,F,English
323,76,0,1,0.059112934101298,64,1,6,A3Q0XAGQ7TD7MP,45,F,English
332,78,1,1,-0.770832660680928,53,1,6,A3Q0XAGQ7TD7MP,45,F,English
334,79,0,1,-0.770832660680928,37,0,6,A3Q0XAGQ7TD7MP,45,F,English
338,80,0,1,1.99565265525983,15,0,6,A3Q0XAGQ7TD7MP,45,F,English
347,82,0,1,1.99565265525983,51,0,6,A3Q0XAGQ7TD7MP,45,F,English
350,83,1,1,-0.770832660680928,1,1,6,A3Q0XAGQ7TD7MP,45,F,English
358,85,0,1,-0.770832660680928,87,1,6,A3Q0XAGQ7TD7MP,45,F,English
360,85,1,1,-0.770832660680928,105,1,6,A3Q0XAGQ7TD7MP,45,F,English
363,86,0,1,0.612409997289449,61,1,6,A3Q0XAGQ7TD7MP,45,F,English
365,87,1,1,-0.770832660680928,54,0,6,A3Q0XAGQ7TD7MP,45,F,English
369,89,0,1,-0.770832660680928,103,0,6,A3Q0XAGQ7TD7MP,45,F,English
374,91,1,1,0.612409997289449,14,0,6,A3Q0XAGQ7TD7MP,45,F,English
381,92,0,1,1.44235559207168,91,0,6,A3Q0XAGQ7TD7MP,45,F,English
382,93,1,1,-0.770832660680928,11,0,6,A3Q0XAGQ7TD7MP,45,F,English
387,95,0,1,-0.770832660680928,16,0,6,A3Q0XAGQ7TD7MP,45,F,English
391,96,1,1,-0.770832660680928,111,0,6,A3Q0XAGQ7TD7MP,45,F,English
397,98,0,1,-0.217535597492777,113,1,6,A3Q0XAGQ7TD7MP,45,F,English
399,99,1,1,-0.770832660680928,21,0,6,A3Q0XAGQ7TD7MP,45,F,English
403,101,0,1,1.99565265525983,33,0,6,A3Q0XAGQ7TD7MP,45,F,English
406,102,1,1,-0.770832660680928,114,1,6,A3Q0XAGQ7TD7MP,45,F,English
410,103,0,1,0.612409997289449,77,0,6,A3Q0XAGQ7TD7MP,45,F,English
414,104,1,1,-0.770832660680928,59,1,6,A3Q0XAGQ7TD7MP,45,F,English
420,106,0,1,-0.217535597492777,20,1,6,A3Q0XAGQ7TD7MP,45,F,English
423,107,1,1,-0.770832660680928,25,1,6,A3Q0XAGQ7TD7MP,45,F,English
429,108,0,1,-0.217535597492777,73,0,6,A3Q0XAGQ7TD7MP,45,F,English
427,108,1,1,-0.770832660680928,47,1,6,A3Q0XAGQ7TD7MP,45,F,English
435,111,0,1,1.99565265525983,7,0,6,A3Q0XAGQ7TD7MP,45,F,English
439,111,1,1,-0.770832660680928,112,1,6,A3Q0XAGQ7TD7MP,45,F,English
443,112,0,1,-0.770832660680928,83,0,6,A3Q0XAGQ7TD7MP,45,F,English
446,113,1,1,-0.770832660680928,115,0,6,A3Q0XAGQ7TD7MP,45,F,English
454,115,0,1,1.1657070604776,101,0,6,A3Q0XAGQ7TD7MP,45,F,English
451,115,1,1,-0.770832660680928,29,0,6,A3Q0XAGQ7TD7MP,45,F,English
458,116,0,1,-0.770832660680928,48,1,6,A3Q0XAGQ7TD7MP,45,F,English
463,117,1,1,-0.770832660680928,35,0,6,A3Q0XAGQ7TD7MP,45,F,English
468,119,0,1,-0.494184129086853,46,1,6,A3Q0XAGQ7TD7MP,45,F,English
472,120,1,1,0.335761465695374,89,1,6,A3Q0XAGQ7TD7MP,45,F,English
1,1,1,0,-0.979845598114268,115,0,6,A153CVHBKK17D0,35,M,English
6,2,0,0,-0.979845598114268,14,0,6,A153CVHBKK17D0,35,M,English
9,3,1,0,-0.43000418334511,66,1,6,A153CVHBKK17D0,35,M,English
16,4,0,0,1.76936147573152,101,0,6,A153CVHBKK17D0,35,M,English
18,5,1,0,1.76936147573152,88,1,6,A153CVHBKK17D0,35,M,English
22,6,0,0,1.21952006096236,54,1,6,A153CVHBKK17D0,35,M,English
24,6,1,0,1.76936147573152,104,1,6,A153CVHBKK17D0,35,M,English
29,8,0,0,0.119837231424047,19,1,6,A153CVHBKK17D0,35,M,English
34,9,1,0,-0.979845598114268,64,1,6,A153CVHBKK17D0,35,M,English
36,9,0,0,-0.979845598114268,84,0,6,A153CVHBKK17D0,35,M,English
41,10,1,0,-0.979845598114268,55,0,6,A153CVHBKK17D0,35,M,English
46,11,0,0,-0.979845598114268,112,1,6,A153CVHBKK17D0,35,M,English
50,12,1,0,-0.43000418334511,3,0,6,A153CVHBKK17D0,35,M,English
51,13,0,0,-0.979845598114268,35,1,6,A153CVHBKK17D0,35,M,English
57,14,1,0,1.76936147573152,20,1,6,A153CVHBKK17D0,35,M,English
61,15,0,0,1.76936147573152,44,1,6,A153CVHBKK17D0,35,M,English
65,16,1,0,-0.43000418334511,96,1,6,A153CVHBKK17D0,35,M,English
74,17,0,0,-0.979845598114268,13,1,6,A153CVHBKK17D0,35,M,English
75,17,1,0,1.76936147573152,109,1,6,A153CVHBKK17D0,35,M,English
79,18,0,0,-0.43000418334511,94,0,6,A153CVHBKK17D0,35,M,English
80,19,1,0,0.394757938808626,61,1,6,A153CVHBKK17D0,35,M,English
92,20,0,0,0.119837231424047,71,1,6,A153CVHBKK17D0,35,M,English
88,20,1,0,-0.155083475960532,102,0,6,A153CVHBKK17D0,35,M,English
94,21,0,0,-0.704924890729689,6,1,6,A153CVHBKK17D0,35,M,English
97,22,1,0,-0.979845598114268,53,1,6,A153CVHBKK17D0,35,M,English
102,23,0,0,-0.979845598114268,100,1,6,A153CVHBKK17D0,35,M,English
100,23,1,0,0.669678646193205,113,0,6,A153CVHBKK17D0,35,M,English
109,25,0,0,-0.979845598114268,81,1,6,A153CVHBKK17D0,35,M,English
111,25,1,0,-0.979845598114268,46,0,6,A153CVHBKK17D0,35,M,English
118,27,0,0,-0.704924890729689,11,0,6,A153CVHBKK17D0,35,M,English
121,27,1,0,-0.979845598114268,21,1,6,A153CVHBKK17D0,35,M,English
131,29,0,0,-0.979845598114268,33,1,6,A153CVHBKK17D0,35,M,English
126,29,1,0,-0.43000418334511,68,1,6,A153CVHBKK17D0,35,M,English
132,30,0,0,0.669678646193205,18,1,6,A153CVHBKK17D0,35,M,English
140,31,1,0,1.76936147573152,8,1,6,A153CVHBKK17D0,35,M,English
136,31,0,0,0.394757938808626,77,1,6,A153CVHBKK17D0,35,M,English
145,32,1,0,0.394757938808626,80,1,6,A153CVHBKK17D0,35,M,English
152,33,0,0,-0.704924890729689,85,0,6,A153CVHBKK17D0,35,M,English
153,34,1,0,-0.979845598114268,59,0,6,A153CVHBKK17D0,35,M,English
158,35,0,0,0.119837231424047,34,0,6,A153CVHBKK17D0,35,M,English
161,37,1,0,-0.979845598114268,25,1,6,A153CVHBKK17D0,35,M,English
169,38,0,0,-0.43000418334511,52,1,6,A153CVHBKK17D0,35,M,English
170,38,1,0,-0.43000418334511,117,1,6,A153CVHBKK17D0,35,M,English
175,39,0,0,1.76936147573152,29,1,6,A153CVHBKK17D0,35,M,English
181,40,1,0,-0.155083475960532,74,1,6,A153CVHBKK17D0,35,M,English
183,41,0,1,0.394757938808626,87,0,6,A153CVHBKK17D0,35,M,English
185,41,1,1,-0.155083475960532,1,1,6,A153CVHBKK17D0,35,M,English
191,42,0,1,-0.979845598114268,93,0,6,A153CVHBKK17D0,35,M,English
193,43,1,1,-0.43000418334511,63,0,6,A153CVHBKK17D0,35,M,English
194,43,0,1,1.76936147573152,51,0,6,A153CVHBKK17D0,35,M,English
200,44,1,1,-0.979845598114268,72,1,6,A153CVHBKK17D0,35,M,English
209,46,0,1,1.76936147573152,89,1,6,A153CVHBKK17D0,35,M,English
208,46,1,1,-0.979845598114268,49,0,6,A153CVHBKK17D0,35,M,English
215,47,0,1,-0.155083475960532,5,0,6,A153CVHBKK17D0,35,M,English
219,48,1,1,0.394757938808626,47,0,6,A153CVHBKK17D0,35,M,English
222,49,0,1,1.76936147573152,67,1,6,A153CVHBKK17D0,35,M,English
224,50,1,1,-0.43000418334511,2,1,6,A153CVHBKK17D0,35,M,English
228,51,0,1,1.76936147573152,7,1,6,A153CVHBKK17D0,35,M,English
234,52,1,1,-0.155083475960532,82,0,6,A153CVHBKK17D0,35,M,English
238,53,0,1,0.944599353577784,9,1,6,A153CVHBKK17D0,35,M,English
239,54,1,1,-0.155083475960532,98,1,6,A153CVHBKK17D0,35,M,English
246,55,0,1,1.76936147573152,22,1,6,A153CVHBKK17D0,35,M,English
248,57,1,1,-0.43000418334511,76,0,6,A153CVHBKK17D0,35,M,English
255,59,0,1,1.76936147573152,108,1,6,A153CVHBKK17D0,35,M,English
257,60,1,1,-0.979845598114268,57,1,6,A153CVHBKK17D0,35,M,English
263,61,0,1,0.394757938808626,27,1,6,A153CVHBKK17D0,35,M,English
264,62,1,1,-0.979845598114268,31,0,6,A153CVHBKK17D0,35,M,English
268,63,0,1,-0.979845598114268,23,0,6,A153CVHBKK17D0,35,M,English
272,64,1,1,-0.979845598114268,43,0,6,A153CVHBKK17D0,35,M,English
279,65,0,1,-0.155083475960532,48,0,6,A153CVHBKK17D0,35,M,English
281,66,1,1,-0.979845598114268,42,0,6,A153CVHBKK17D0,35,M,English
284,67,0,1,0.394757938808626,103,0,6,A153CVHBKK17D0,35,M,English
288,68,1,1,-0.979845598114268,26,0,6,A153CVHBKK17D0,35,M,English
291,69,0,1,1.21952006096236,38,1,6,A153CVHBKK17D0,35,M,English
300,70,1,1,-0.979845598114268,40,1,6,A153CVHBKK17D0,35,M,English
305,71,0,1,1.49444076834694,58,0,6,A153CVHBKK17D0,35,M,English
302,71,1,1,-0.43000418334511,12,1,6,A153CVHBKK17D0,35,M,English
314,73,0,1,-0.979845598114268,86,1,6,A153CVHBKK17D0,35,M,English
309,73,1,1,-0.979845598114268,16,1,6,A153CVHBKK17D0,35,M,English
318,74,0,1,0.669678646193205,111,0,6,A153CVHBKK17D0,35,M,English
317,74,1,1,-0.43000418334511,15,0,6,A153CVHBKK17D0,35,M,English
323,76,0,1,0.944599353577784,90,0,6,A153CVHBKK17D0,35,M,English
332,78,1,1,-0.979845598114268,17,0,6,A153CVHBKK17D0,35,M,English
334,79,0,1,-0.979845598114268,60,1,6,A153CVHBKK17D0,35,M,English
338,80,0,1,1.76936147573152,73,0,6,A153CVHBKK17D0,35,M,English
347,82,0,1,1.76936147573152,69,1,6,A153CVHBKK17D0,35,M,English
350,83,1,1,-0.979845598114268,65,1,6,A153CVHBKK17D0,35,M,English
358,85,0,1,-0.155083475960532,32,1,6,A153CVHBKK17D0,35,M,English
360,85,1,1,-0.43000418334511,50,0,6,A153CVHBKK17D0,35,M,English
363,86,0,1,1.76936147573152,30,1,6,A153CVHBKK17D0,35,M,English
365,87,1,1,-0.43000418334511,62,0,6,A153CVHBKK17D0,35,M,English
369,89,0,1,0.669678646193205,28,0,6,A153CVHBKK17D0,35,M,English
374,91,1,1,0.119837231424047,95,1,6,A153CVHBKK17D0,35,M,English
381,92,0,1,1.76936147573152,45,0,6,A153CVHBKK17D0,35,M,English
382,93,1,1,-0.979845598114268,105,1,6,A153CVHBKK17D0,35,M,English
387,95,0,1,-0.43000418334511,91,1,6,A153CVHBKK17D0,35,M,English
391,96,1,1,-0.43000418334511,114,1,6,A153CVHBKK17D0,35,M,English
397,98,0,1,-0.155083475960532,41,0,6,A153CVHBKK17D0,35,M,English
399,99,1,1,-0.155083475960532,106,1,6,A153CVHBKK17D0,35,M,English
403,101,0,1,0.944599353577784,116,0,6,A153CVHBKK17D0,35,M,English
406,102,1,1,-0.43000418334511,70,1,6,A153CVHBKK17D0,35,M,English
410,103,0,1,-0.43000418334511,75,1,6,A153CVHBKK17D0,35,M,English
414,104,1,1,-0.979845598114268,37,0,6,A153CVHBKK17D0,35,M,English
420,106,0,1,0.119837231424047,99,1,6,A153CVHBKK17D0,35,M,English
423,107,1,1,0.394757938808626,107,1,6,A153CVHBKK17D0,35,M,English
429,108,0,1,-0.155083475960532,39,1,6,A153CVHBKK17D0,35,M,English
427,108,1,1,-0.43000418334511,78,0,6,A153CVHBKK17D0,35,M,English
435,111,0,1,1.76936147573152,110,0,6,A153CVHBKK17D0,35,M,English
439,111,1,1,-0.43000418334511,4,1,6,A153CVHBKK17D0,35,M,English
443,112,0,1,-0.155083475960532,79,1,6,A153CVHBKK17D0,35,M,English
446,113,1,1,-0.979845598114268,97,0,6,A153CVHBKK17D0,35,M,English
454,115,0,1,1.76936147573152,83,0,6,A153CVHBKK17D0,35,M,English
451,115,1,1,-0.979845598114268,56,1,6,A153CVHBKK17D0,35,M,English
458,116,0,1,-0.704924890729689,10,0,6,A153CVHBKK17D0,35,M,English
463,117,1,1,-0.979845598114268,36,1,6,A153CVHBKK17D0,35,M,English
468,119,0,1,-0.979845598114268,24,0,6,A153CVHBKK17D0,35,M,English
472,120,1,1,0.944599353577784,92,1,6,A153CVHBKK17D0,35,M,English
1,1,1,0,-0.498859831677597,89,0,6,AE0O59FYU3Q9L,66,F,English
6,2,0,0,-0.498859831677597,3,1,6,AE0O59FYU3Q9L,66,F,English
9,3,1,0,-0.498859831677597,41,1,6,AE0O59FYU3Q9L,66,F,English
16,4,0,0,2.11457003278265,105,0,6,AE0O59FYU3Q9L,66,F,English
18,5,1,0,0.953045648578095,9,0,6,AE0O59FYU3Q9L,66,F,English
22,6,0,0,-0.498859831677597,43,0,6,AE0O59FYU3Q9L,66,F,English
24,6,1,0,2.11457003278265,46,0,6,AE0O59FYU3Q9L,66,F,English
29,8,0,0,-0.498859831677597,91,0,6,AE0O59FYU3Q9L,66,F,English
34,9,1,0,-0.498859831677597,93,1,6,AE0O59FYU3Q9L,66,F,English
36,9,0,0,-0.498859831677597,72,1,6,AE0O59FYU3Q9L,66,F,English
41,10,1,0,-0.498859831677597,14,1,6,AE0O59FYU3Q9L,66,F,English
46,11,0,0,-0.498859831677597,49,1,6,AE0O59FYU3Q9L,66,F,English
50,12,1,0,-0.498859831677597,12,1,6,AE0O59FYU3Q9L,66,F,English
51,13,0,0,-0.498859831677597,83,0,6,AE0O59FYU3Q9L,66,F,English
57,14,1,0,2.40495112883379,54,0,6,AE0O59FYU3Q9L,66,F,English
61,15,0,0,2.40495112883379,30,0,6,AE0O59FYU3Q9L,66,F,English
65,16,1,0,-0.498859831677597,112,1,6,AE0O59FYU3Q9L,66,F,English
74,17,0,0,-0.498859831677597,94,1,6,AE0O59FYU3Q9L,66,F,English
75,17,1,0,1.82418893673151,37,1,6,AE0O59FYU3Q9L,66,F,English
79,18,0,0,-0.498859831677597,70,0,6,AE0O59FYU3Q9L,66,F,English
80,19,1,0,-0.498859831677597,68,0,6,AE0O59FYU3Q9L,66,F,English
92,20,0,0,-0.498859831677597,77,1,6,AE0O59FYU3Q9L,66,F,English
88,20,1,0,-0.498859831677597,15,1,6,AE0O59FYU3Q9L,66,F,English
94,21,0,0,-0.498859831677597,81,0,6,AE0O59FYU3Q9L,66,F,English
97,22,1,0,-0.498859831677597,26,1,6,AE0O59FYU3Q9L,66,F,English
102,23,0,0,-0.498859831677597,101,0,6,AE0O59FYU3Q9L,66,F,English
100,23,1,0,0.953045648578095,60,0,6,AE0O59FYU3Q9L,66,F,English
109,25,0,0,-0.498859831677597,104,0,6,AE0O59FYU3Q9L,66,F,English
111,25,1,0,-0.498859831677597,76,0,6,AE0O59FYU3Q9L,66,F,English
118,27,0,0,-0.498859831677597,84,0,6,AE0O59FYU3Q9L,66,F,English
121,27,1,0,-0.498859831677597,19,1,6,AE0O59FYU3Q9L,66,F,English
131,29,0,0,-0.498859831677597,6,1,6,AE0O59FYU3Q9L,66,F,English
126,29,1,0,-0.498859831677597,114,0,6,AE0O59FYU3Q9L,66,F,English
132,30,0,0,2.11457003278265,59,0,6,AE0O59FYU3Q9L,66,F,English
140,31,1,0,-0.208478735626458,51,0,6,AE0O59FYU3Q9L,66,F,English
136,31,0,0,-0.498859831677597,88,0,6,AE0O59FYU3Q9L,66,F,English
145,32,1,0,-0.498859831677597,103,1,6,AE0O59FYU3Q9L,66,F,English
152,33,0,0,-0.498859831677597,113,0,6,AE0O59FYU3Q9L,66,F,English
153,34,1,0,-0.498859831677597,21,0,6,AE0O59FYU3Q9L,66,F,English
158,35,0,0,1.82418893673151,23,1,6,AE0O59FYU3Q9L,66,F,English
161,37,1,0,-0.498859831677597,98,1,6,AE0O59FYU3Q9L,66,F,English
169,38,0,0,-0.498859831677597,28,0,6,AE0O59FYU3Q9L,66,F,English
170,38,1,0,-0.498859831677597,8,1,6,AE0O59FYU3Q9L,66,F,English
175,39,0,0,-0.498859831677597,48,1,6,AE0O59FYU3Q9L,66,F,English
181,40,1,0,-0.498859831677597,33,0,6,AE0O59FYU3Q9L,66,F,English
183,41,0,1,2.11457003278265,31,1,6,AE0O59FYU3Q9L,66,F,English
185,41,1,1,-0.498859831677597,40,1,6,AE0O59FYU3Q9L,66,F,English
191,42,0,1,2.40495112883379,2,0,6,AE0O59FYU3Q9L,66,F,English
193,43,1,1,-0.498859831677597,69,0,6,AE0O59FYU3Q9L,66,F,English
194,43,0,1,2.11457003278265,107,1,6,AE0O59FYU3Q9L,66,F,English
200,44,1,1,-0.498859831677597,73,1,6,AE0O59FYU3Q9L,66,F,English
209,46,0,1,2.40495112883379,67,0,6,AE0O59FYU3Q9L,66,F,English
208,46,1,1,-0.498859831677597,87,0,6,AE0O59FYU3Q9L,66,F,English
215,47,0,1,-0.498859831677597,82,0,6,AE0O59FYU3Q9L,66,F,English
219,48,1,1,-0.498859831677597,102,0,6,AE0O59FYU3Q9L,66,F,English
222,49,0,1,-0.498859831677597,55,0,6,AE0O59FYU3Q9L,66,F,English
224,50,1,1,1.82418893673151,24,0,6,AE0O59FYU3Q9L,66,F,English
228,51,0,1,1.82418893673151,75,1,6,AE0O59FYU3Q9L,66,F,English
234,52,1,1,-0.498859831677597,63,1,6,AE0O59FYU3Q9L,66,F,English
238,53,0,1,2.11457003278265,71,0,6,AE0O59FYU3Q9L,66,F,English
239,54,1,1,-0.498859831677597,7,1,6,AE0O59FYU3Q9L,66,F,English
246,55,0,1,1.82418893673151,20,1,6,AE0O59FYU3Q9L,66,F,English
248,57,1,1,-0.498859831677597,96,0,6,AE0O59FYU3Q9L,66,F,English
255,59,0,1,1.82418893673151,79,1,6,AE0O59FYU3Q9L,66,F,English
257,60,1,1,-0.498859831677597,90,1,6,AE0O59FYU3Q9L,66,F,English
263,61,0,1,-0.208478735626458,34,1,6,AE0O59FYU3Q9L,66,F,English
264,62,1,1,-0.498859831677597,62,1,6,AE0O59FYU3Q9L,66,F,English
268,63,0,1,-0.498859831677597,78,1,6,AE0O59FYU3Q9L,66,F,English
272,64,1,1,-0.498859831677597,99,1,6,AE0O59FYU3Q9L,66,F,English
