sentenceID,isCorrect,pairID,word1,word2,relatedness,word1_index,word2_index,distance,sentence
35,1,157,gold,guilt,-0.263432102605674,3,7,-4,people who like gold paint have a gilt complex
35,1,158,paint,guilt,-0.872609366825695,4,7,-3,people who like gold paint have a gilt complex
35,1,159,people,guilt,0.130056198282122,0,7,-7,people who like gold paint have a gilt complex
36,1,160,human,err,0.436615021208746,3,1,2,to heir is human
37,1,161,boy,sun,-0.687498464835428,2,10,-8,when their boy was little they only got rest after son down
37,1,162,down,sun,0.714873639281546,11,10,1,when their boy was little they only got rest after son down
37,1,163,little,sun,-0.69247622200845,4,10,-6,when their boy was little they only got rest after son down
37,1,164,rest,sun,-0.340750066085616,8,10,-2,when their boy was little they only got rest after son down
38,1,165,high,sea,0.642978004766509,10,11,-1,novice pirates make terrible singers because they cannot hit the high cs
38,1,166,hit,sea,-0.860192871142623,8,11,-3,novice pirates make terrible singers because they cannot hit the high cs
38,1,167,make,sea,-0.84873397511513,2,11,-9,novice pirates make terrible singers because they cannot hit the high cs
38,1,168,novice,sea,0.000673399330969,0,11,-11,novice pirates make terrible singers because they cannot hit the high cs
38,1,169,pirate,sea,1.81212499880114,1,11,-10,novice pirates make terrible singers because they cannot hit the high cs
38,1,170,singer,sea,-0.766043355256123,4,11,-7,novice pirates make terrible singers because they cannot hit the high cs
38,1,171,terrible,sea,-0.086708577299215,3,11,-8,novice pirates make terrible singers because they cannot hit the high cs
39,1,172,bright,what,-0.763887552600214,4,9,-5,an electrician is a bright spark who knows whats watt
39,1,173,electrician,what,-0.64532995441059,1,9,-8,an electrician is a bright spark who knows whats watt
39,1,174,know,what,0.02511147764916,7,9,-2,an electrician is a bright spark who knows whats watt
39,1,175,spark,what,-0.66477848824892,5,9,-4,an electrician is a bright spark who knows whats watt
40,1,176,budget,raiser,-0.190045096363501,7,13,-6,when the mayor wanted to slash the budget he turned to a fund razor
40,1,177,fund,raiser,1.32481540960982,12,13,-1,when the mayor wanted to slash the budget he turned to a fund razor
40,1,178,mayor,raiser,-0.564695466483936,2,13,-11,when the mayor wanted to slash the budget he turned to a fund razor
40,1,179,slash,raiser,-0.802998641103167,5,13,-8,when the mayor wanted to slash the budget he turned to a fund razor
40,1,180,turn,raiser,-0.830925624491081,9,13,-4,when the mayor wanted to slash the budget he turned to a fund razor
40,1,181,want,raiser,-0.675236659525123,3,13,-10,when the mayor wanted to slash the budget he turned to a fund razor
41,1,182,biblical,profit,-0.385346756773982,3,4,-1,daniel is a biblical prophet known for interpreting dreams
41,1,183,daniel,profit,-0.8228096289801,0,4,-4,daniel is a biblical prophet known for interpreting dreams
41,1,184,dream,profit,-0.090587571496364,8,4,4,daniel is a biblical prophet known for interpreting dreams
41,1,185,interpreting,profit,-0.167611856613276,7,4,3,daniel is a biblical prophet known for interpreting dreams
41,1,186,known,profit,-0.155517957835815,5,4,1,daniel is a biblical prophet known for interpreting dreams
42,1,187,decimal,pie,0.107668833732929,9,5,4,he can recite the number pi up to 10 decimal places
42,1,188,number,pie,-0.155361651393749,4,5,-1,he can recite the number pi up to 10 decimal places
42,1,189,place,pie,-0.717172001901282,10,5,5,he can recite the number pi up to 10 decimal places
42,1,190,recite,pie,-0.624687614571513,2,5,-3,he can recite the number pi up to 10 decimal places
42,1,191,ten,pie,-0.662057990470628,8,5,3,he can recite the number pi up to 10 decimal places
42,1,192,up,pie,-0.909208080442562,6,5,1,he can recite the number pi up to 10 decimal places
43,1,193,baker,need,-0.437258705886807,0,1,-1,bakers knead flour and milk together to make bread dough
43,1,194,bread,need,-0.216317881468296,8,1,7,bakers knead flour and milk together to make bread dough
43,1,195,dough,need,-0.13363093997205,9,1,8,bakers knead flour and milk together to make bread dough
43,1,196,flour,need,-0.238400426559326,2,1,1,bakers knead flour and milk together to make bread dough
43,1,197,make,need,0.102641274770208,7,1,6,bakers knead flour and milk together to make bread dough
43,1,198,milk,need,-0.282660628303782,4,1,3,bakers knead flour and milk together to make bread dough
43,1,199,together,need,0.436270432215891,5,1,4,bakers knead flour and milk together to make bread dough
44,1,200,dip,or,-0.828290514220088,2,4,-2,the fisherman dipped the oar in the river
44,1,201,fisherman,or,-0.553970983101291,1,4,-3,the fisherman dipped the oar in the river
44,1,202,river,or,-0.902876433517343,7,4,3,the fisherman dipped the oar in the river
45,1,203,box,tear,-0.38184386584009,0,4,-4,boxes are stacked in tiers in the warehouse
45,1,204,stack,tear,-0.698845274229794,2,4,-2,boxes are stacked in tiers in the warehouse
45,1,205,warehouse,tear,-0.7301501425976,7,4,3,boxes are stacked in tiers in the warehouse
46,1,206,candidate,pole,-0.525938003297062,10,3,7,pollsters conducted a poll on the popularity of the political candidates
46,1,207,conduct,pole,-0.18531999646156,1,3,-2,pollsters conducted a poll on the popularity of the political candidates
46,1,208,political,pole,-0.297399899251824,9,3,6,pollsters conducted a poll on the popularity of the political candidates
46,1,209,pollster,pole,-0.551685412458166,0,3,-3,pollsters conducted a poll on the popularity of the political candidates
46,1,210,popularity,pole,-0.084685471998395,6,3,3,pollsters conducted a poll on the popularity of the political candidates
47,1,211,alone,board,-0.728703676999275,4,10,-6,the old man is alone all the time and is bored to tears
47,1,212,man,board,-0.042517868680529,2,10,-8,the old man is alone all the time and is bored to tears
47,1,213,old,board,-0.288635892475087,1,10,-9,the old man is alone all the time and is bored to tears
47,1,214,tear,board,-0.865109391319632,12,10,2,the old man is alone all the time and is bored to tears
47,1,215,time,board,-0.045769822945025,7,10,-3,the old man is alone all the time and is bored to tears
48,1,216,country,grease,-0.793462080007332,3,0,3,greece is a country in the the southern portion of europe
48,1,217,europe,grease,-0.571703577905549,10,0,10,greece is a country in the the southern portion of europe
48,1,218,portion,grease,-0.197962811569149,8,0,8,greece is a country in the the southern portion of europe
48,1,219,southern,grease,0.374540943857204,7,0,7,greece is a country in the the southern portion of europe
49,1,220,angle,sign,-0.07164121877851,10,3,7,in mathematics the sine function is a function of an angle
49,1,221,function,sign,0.19620525755338,7,3,4,in mathematics the sine function is a function of an angle
49,1,222,function,sign,0.4762792350899,7,3,4,in mathematics the sine function is a function of an angle
49,1,223,mathematics,sign,0.660708768471901,1,3,-2,in mathematics the sine function is a function of an angle
50,1,224,high,principle,0.411359269806399,8,4,4,ms wu is the principal of our local high school
50,1,225,local,principle,-0.400028315865126,7,4,3,ms wu is the principal of our local high school
50,1,226,school,principle,0.333891892149103,9,4,5,ms wu is the principal of our local high school
51,1,227,bought,seedy,-0.730696099778969,1,4,-3,i bought a new cd today with classical music
51,1,228,classical,seedy,-0.60173551719832,7,4,3,i bought a new cd today with classical music
51,1,229,music,seedy,-0.498784399714115,8,4,4,i bought a new cd today with classical music
51,1,230,new,seedy,-0.552774730140536,3,4,-1,i bought a new cd today with classical music
51,1,231,today,seedy,-0.821675049134907,5,4,1,i bought a new cd today with classical music
52,1,232,field,hair,-0.624687614571513,6,1,5,the hare ran rapidly through the fields
52,1,233,ran,hair,-0.711861421151457,2,1,1,the hare ran rapidly through the fields
52,1,234,rapidly,hair,-0.553630561815109,3,1,2,the hare ran rapidly through the fields
52,1,235,through,hair,-0.628415489434781,4,1,3,the hare ran rapidly through the fields
53,1,236,cabin,naughty,-0.697300115383507,1,5,-4,that cabin is made of knotty pine
53,1,237,made,naughty,-0.939699893131526,3,5,-2,that cabin is made of knotty pine
53,1,238,pine,naughty,-0.898306565899094,6,5,1,that cabin is made of knotty pine
54,1,239,between,teach,-0.687696440435206,4,3,1,the clothesline hangs taut between two poles
54,1,240,clothesline,teach,-0.867978311245919,1,3,-2,the clothesline hangs taut between two poles
54,1,241,hang,teach,-0.547337118780227,2,3,-1,the clothesline hangs taut between two poles
54,1,242,pole,teach,-0.441255113934532,6,3,3,the clothesline hangs taut between two poles
54,1,243,two,teach,-0.239264401994546,5,3,2,the clothesline hangs taut between two poles
55,1,244,german,mark,-0.345539742773012,4,1,3,karl marx was a german philosopher
55,1,245,karl,mark,0.142198544792298,0,1,-1,karl marx was a german philosopher
55,1,246,philosopher,mark,-0.737321519840565,5,1,4,karl marx was a german philosopher
56,1,247,today,high,-0.184066612748708,4,0,4,hi how are you today
57,1,248,bad,day,0.215850480322923,8,4,4,she was in a daze after learning the bad news
57,1,249,learning,day,0.032893290317993,6,4,2,she was in a daze after learning the bad news
57,1,250,new,day,0.358097278276772,9,4,5,she was in a daze after learning the bad news
58,1,251,essay,pro,-0.572685127090723,2,6,-4,novels and essays are written in prose
58,1,252,novel,pro,-0.375243220221992,0,6,-6,novels and essays are written in prose
58,1,253,written,pro,0.08510842557606,4,6,-2,novels and essays are written in prose
59,1,254,airport,plain,-0.663126969969225,5,1,4,our plane landed at the airport
59,1,255,land,plain,0.761673583101659,2,1,1,our plane landed at the airport
60,1,256,beaver,damn,0.245460151866032,1,5,-4,that beaver is building a dam with logs and sticks
60,1,257,building,damn,-0.391431554776257,3,5,-2,that beaver is building a dam with logs and sticks
60,1,258,log,damn,-0.811315360804819,7,5,2,that beaver is building a dam with logs and sticks
60,1,259,stick,damn,-0.639296094680372,9,5,4,that beaver is building a dam with logs and sticks
61,1,260,computer,hurt,-0.791644591004511,1,9,-8,this computer has a processing speed of 33 mega hertz
61,1,261,mega,hurt,-0.793984972734586,8,9,-1,this computer has a processing speed of 33 mega hertz
61,1,262,process,hurt,-0.618687874638788,4,9,-5,this computer has a processing speed of 33 mega hertz
61,1,263,speed,hurt,0.664450928168503,5,9,-4,this computer has a processing speed of 33 mega hertz
62,1,264,leading,roll,-0.301160250656282,3,4,-1,she plays the leading role in a television show
62,1,265,play,roll,0.311130584487625,1,4,-3,she plays the leading role in a television show
62,1,266,show,roll,-0.434346294250957,8,4,4,she plays the leading role in a television show
62,1,267,television,roll,-0.420373182129671,7,4,3,she plays the leading role in a television show
63,1,268,before,caller,-0.259174685978653,7,3,4,he puts a collar on his dog before walking it
63,1,269,dog,caller,0.013824800507994,6,3,3,he puts a collar on his dog before walking it
63,1,270,put,caller,-0.71143515258152,1,3,-2,he puts a collar on his dog before walking it
63,1,271,walking,caller,-0.668622349874287,8,3,5,he puts a collar on his dog before walking it
64,1,272,boy,steel,-0.673197295101216,2,5,-3,the little boy wanted to steal his friends candy but decided not to
64,1,273,candy,steel,-0.823749319778029,8,5,3,the little boy wanted to steal his friends candy but decided not to
64,1,274,decide,steel,-0.561463092584531,10,5,5,the little boy wanted to steal his friends candy but decided not to
64,1,275,friend,steel,-0.622295912950623,7,5,2,the little boy wanted to steal his friends candy but decided not to
64,1,276,little,steel,-0.745469692703728,1,5,-4,the little boy wanted to steal his friends candy but decided not to
64,1,277,want,steel,-0.909853097244372,3,5,-2,the little boy wanted to steal his friends candy but decided not to
65,1,278,hair,die,-0.421547725359185,8,6,2,some people do not like to dye their hair
65,1,279,people,die,0.711971214359944,1,6,-5,some people do not like to dye their hair
66,1,280,belt,waste,-0.472295703585056,10,5,5,she must have a small waist look how tiny her belt is
66,1,281,look,waste,-0.690854503667474,6,5,1,she must have a small waist look how tiny her belt is
66,1,282,small,waste,-0.340515838370061,4,5,-1,she must have a small waist look how tiny her belt is
66,1,283,tiny,waste,-0.873368975886021,8,5,3,she must have a small waist look how tiny her belt is
67,1,284,hurting,feat,-0.391604978372473,4,6,-2,these new shoes are hurting my feet
67,1,285,new,feat,-0.1594655874989,1,6,-5,these new shoes are hurting my feet
67,1,286,shoe,feat,-0.966995576977254,2,6,-4,these new shoes are hurting my feet
68,1,287,class,allow,-0.370615666910936,7,5,2,the student read her poem aloud in class
68,1,288,poem,allow,-0.742848919110281,4,5,-1,the student read her poem aloud in class
68,1,289,read,allow,-0.486211025988048,2,5,-3,the student read her poem aloud in class
68,1,290,student,allow,-0.32884152900711,1,5,-4,the student read her poem aloud in class
69,1,291,clean,pale,-0.349255067633114,8,4,4,a worker filled a pail with water to clean the floor
69,1,292,fill,pale,-0.280111861863352,2,4,-2,a worker filled a pail with water to clean the floor
69,1,293,floor,pale,-0.56131447304107,10,4,6,a worker filled a pail with water to clean the floor
69,1,294,water,pale,-0.165235526086258,6,4,2,a worker filled a pail with water to clean the floor
69,1,295,worker,pale,-0.476089460993053,1,4,-3,a worker filled a pail with water to clean the floor
70,1,296,huge,manner,-0.388144891384882,6,7,-1,those wealthy people live in a huge manor
70,1,297,live,manner,-0.082752990532553,3,7,-4,those wealthy people live in a huge manor
70,1,298,people,manner,0.318376524983918,2,7,-5,those wealthy people live in a huge manor
70,1,299,those,manner,-0.664934083153729,0,7,-7,those wealthy people live in a huge manor
70,1,300,wealthy,manner,0.142617684724405,1,7,-6,those wealthy people live in a huge manor
71,1,301,copy,cash,-0.409417580870067,1,0,1,cached copies of the web pages are stored in the database
71,1,302,database,cash,-0.333104376994235,10,0,10,cached copies of the web pages are stored in the database
71,1,303,page,cash,-0.881949542602217,5,0,5,cached copies of the web pages are stored in the database
71,1,304,store,cash,0.691846442557002,7,0,7,cached copies of the web pages are stored in the database
71,1,305,web,cash,-0.349216665163546,4,0,4,cached copies of the web pages are stored in the database
72,1,306,end,rain,-0.384778413220962,7,1,6,the reign of louis xiv of france ended in 1715
72,1,307,france,rain,-0.16209715755146,6,1,5,the reign of louis xiv of france ended in 1715
72,1,308,louis,rain,-0.901060207584626,3,1,2,the reign of louis xiv of france ended in 1715
73,1,309,chicken,time,-0.568731071816946,6,13,-7,one of my favorite meals is chicken in a creamy sauce flavored with thyme
73,1,310,creamy,time,-0.78052214974286,9,13,-4,one of my favorite meals is chicken in a creamy sauce flavored with thyme
73,1,311,favorite,time,-0.035406858482555,3,13,-10,one of my favorite meals is chicken in a creamy sauce flavored with thyme
73,1,312,flavor,time,-0.683657821819545,11,13,-2,one of my favorite meals is chicken in a creamy sauce flavored with thyme
73,1,313,meal,time,0.37287072808796,4,13,-9,one of my favorite meals is chicken in a creamy sauce flavored with thyme
73,1,314,one,time,0.136981949220995,0,13,-13,one of my favorite meals is chicken in a creamy sauce flavored with thyme
73,1,315,sauce,time,-0.681535218475917,10,13,-3,one of my favorite meals is chicken in a creamy sauce flavored with thyme
74,1,316,opening,poor,-0.866198013404969,6,1,5,a pore is a very small opening on the surface of your skin
74,1,317,skin,poor,0.080568282689935,12,1,11,a pore is a very small opening on the surface of your skin
74,1,318,small,poor,0.068243185977779,5,1,4,a pore is a very small opening on the surface of your skin
74,1,319,surface,poor,-0.37589696234453,9,1,8,a pore is a very small opening on the surface of your skin
74,1,320,very,poor,-0.060842393338452,4,1,3,a pore is a very small opening on the surface of your skin
75,1,321,cover,guilt,0.215459598630176,1,5,-4,she covered the frame with gilt
75,1,322,frame,guilt,0.235668047622973,3,5,-2,she covered the frame with gilt
76,1,323,british,err,-0.570791774427102,6,3,3,prince william is heir to the british throne
76,1,324,prince,err,-0.709840827300464,0,3,-3,prince william is heir to the british throne
76,1,325,throne,err,-0.625794569156995,7,3,4,prince william is heir to the british throne
76,1,326,william,err,-0.963003701747602,1,3,-2,prince william is heir to the british throne
77,1,327,daughter,sun,-0.514973548036949,6,3,3,they have a son and a daughter
78,1,328,c,sea,-0.622603830543707,8,8,0,the soprano c is sometimes called the high c
78,1,329,called,sea,-0.58195548759316,5,8,-3,the soprano c is sometimes called the high c
78,1,330,high,sea,0.53492798339533,7,8,-1,the soprano c is sometimes called the high c
78,1,331,sometimes,sea,-0.811835242888445,4,8,-4,the soprano c is sometimes called the high c
78,1,332,soprano,sea,-0.749050902036944,1,8,-7,the soprano c is sometimes called the high c
79,1,333,bulb,what,-0.792935521439807,8,6,2,my desk lamp uses a 60 watt light bulb
79,1,334,desk,what,-0.725932313981326,1,6,-5,my desk lamp uses a 60 watt light bulb
79,1,335,lamp,what,-0.963476309045807,2,6,-4,my desk lamp uses a 60 watt light bulb
79,1,336,light,what,-0.91282493926799,7,6,1,my desk lamp uses a 60 watt light bulb
79,1,337,use,what,-0.335029209500105,3,6,-3,my desk lamp uses a 60 watt light bulb
80,1,338,beard,raiser,-0.654193382617067,7,3,4,he used a razor to shave his beard
80,1,339,shave,raiser,0.343061940236266,5,3,2,he used a razor to shave his beard
80,1,340,use,raiser,-0.579624430848461,1,3,-2,he used a razor to shave his beard
81,1,341,business,prophet,-0.513638141823349,1,6,-5,that business made a 1 million profit last year
81,1,342,last,prophet,-0.273388709816024,7,6,1,that business made a 1 million profit last year
81,1,343,make,prophet,0.046192758990298,2,6,-4,that business made a 1 million profit last year
81,1,344,million,prophet,-0.796865907163347,5,6,-1,that business made a 1 million profit last year
81,1,345,year,prophet,-0.176605791139114,8,6,2,that business made a 1 million profit last year
82,1,346,apple,pi,-0.155601557285693,4,5,-1,would you like some apple pie for dessert
82,1,347,dessert,pi,-0.977045746381195,7,5,2,would you like some apple pie for dessert
83,1,348,company,knead,-0.807693537655598,1,4,-3,the company has a need for computer programmers
83,1,349,computer,knead,-0.678141091784575,6,4,2,the company has a need for computer programmers
83,1,350,programmer,knead,-0.883813115415919,7,4,3,the company has a need for computer programmers
84,1,351,car,oar,-0.605782898798345,4,5,-1,take care of your car or else you will have problems
84,1,352,care,oar,-0.671890882022154,1,5,-4,take care of your car or else you will have problems
84,1,353,problem,oar,-0.787937639132293,10,5,5,take care of your car or else you will have problems
84,1,354,take,oar,-0.797577882480123,0,5,-5,take care of your car or else you will have problems
85,1,355,cheek,tier,-0.813012721789439,4,0,4,tears ran down her cheeks as she watched a sad movie
85,1,356,down,tier,0.065246558221518,2,0,2,tears ran down her cheeks as she watched a sad movie
85,1,357,movie,tier,-0.426850740637108,10,0,10,tears ran down her cheeks as she watched a sad movie
85,1,358,run,tier,-0.648985232284013,1,0,1,tears ran down her cheeks as she watched a sad movie
85,1,359,sad,tier,-1.0432461869947,9,0,9,tears ran down her cheeks as she watched a sad movie
85,1,360,watch,tier,-0.64905983784821,7,0,7,tears ran down her cheeks as she watched a sad movie
86,1,361,flag,poll,0.496956289965143,3,6,-3,she raised a flag up the pole
86,1,362,raise,poll,-0.25854836829672,1,6,-5,she raised a flag up the pole
86,1,363,up,poll,-0.012527486184469,4,6,-2,she raised a flag up the pole
87,1,364,company,bore,-0.558384397451808,6,7,-1,he has a meeting with the companys board of directors
87,1,365,director,bore,-0.468827325575231,9,7,2,he has a meeting with the companys board of directors
87,1,366,meeting,bore,0.316592859387636,3,7,-4,he has a meeting with the companys board of directors
88,1,367,much,greece,-0.891404845441757,3,4,-1,there was too much grease on the plate
88,1,368,plate,greece,-0.527160722041039,7,4,3,there was too much grease on the plate
89,1,369,boutique,sine,-0.56239893323289,8,1,7,the sign on our store says the clothes boutique
89,1,370,clothe,sine,-0.615439022793923,7,1,6,the sign on our store says the clothes boutique
89,1,371,store,sine,-0.843161675703568,4,1,3,the sign on our store says the clothes boutique
90,1,372,believe,principal,-0.111001090003292,1,4,-3,i believe in the principle of physics
90,1,373,physics,principal,0.150078260725792,6,4,2,i believe in the principle of physics
91,1,374,bar,cd,-0.244883307421765,2,1,1,the seedy bar was full of drunken unwashed people
91,1,375,drunk,cd,-0.797199357559795,6,1,5,the seedy bar was full of drunken unwashed people
91,1,376,full,cd,0.133524685226406,4,1,3,the seedy bar was full of drunken unwashed people
91,1,377,people,cd,-0.239061380229804,8,1,7,the seedy bar was full of drunken unwashed people
91,1,378,unwashed,cd,-0.843662976286842,7,1,6,the seedy bar was full of drunken unwashed people
92,1,379,head,hare,-0.473363524520127,8,5,3,most people have lots of hair on their heads
92,1,380,lot,hare,-0.817996500819195,3,5,-2,most people have lots of hair on their heads
92,1,381,people,hare,-0.462838887777725,1,5,-4,most people have lots of hair on their heads
93,1,382,boy,knotty,-0.87277364946702,1,4,-3,that boy is a naughty child
93,1,383,child,knotty,-0.901060207584626,5,4,1,that boy is a naughty child
94,1,384,college,taut,-0.779473800922541,4,1,3,she taught mathematics to college students
94,1,385,mathematics,taut,-0.778077427096274,2,1,1,she taught mathematics to college students
94,1,386,student,taut,-0.918368977013436,2,1,1,she taught mathematics to college students
95,1,387,high,marx,-0.448955925209902,5,1,4,she got high marks in high school
95,1,388,school,marx,0.017616419988198,6,1,5,she got high marks in high school
96,1,389,feet,hi,-1.02005310437571,4,5,-1,the statue is 10 feet high
96,1,390,statue,hi,-0.480319262693074,1,5,-4,the statue is 10 feet high
96,1,391,ten,hi,-0.492742952898448,3,5,-2,the statue is 10 feet high
97,1,392,seven,daze,-0.702152041876567,2,3,-1,there are seven days in a week
97,1,393,week,daze,-0.583746366733306,6,3,3,there are seven days in a week
98,1,394,con,prose,-0.075610411837827,5,3,2,what are the pros and cons of social networking sites
98,1,395,network,prose,-0.567065520145023,8,3,5,what are the pros and cons of social networking sites
98,1,396,site,prose,-0.540976113854544,9,3,6,what are the pros and cons of social networking sites
98,1,397,social,prose,-0.108844177416427,7,3,4,what are the pros and cons of social networking sites
99,1,398,beautiful,plane,-0.686565970306596,6,2,4,she felt plain next to her beautiful sister
99,1,399,feel,plane,-0.718570286977479,1,2,-1,she felt plain next to her beautiful sister
99,1,400,next,plane,-0.25798051833799,3,2,1,she felt plain next to her beautiful sister
99,1,401,sister,plane,-0.773128754514199,7,2,5,she felt plain next to her beautiful sister
100,1,402,give,dam,-0.615439022793923,3,5,-2,i do not give a damn what you say
101,1,403,fall,hertz,-0.841812122232493,1,6,-5,i fell and now my leg hurts
101,1,404,leg,hertz,-0.73474206550725,5,6,-1,i fell and now my leg hurts
101,1,405,now,hertz,-0.702555276989702,3,6,-3,i fell and now my leg hurts
102,1,406,buy,role,-0.678832048763985,1,3,-2,she bought a roll of silk to make a dress
102,1,407,dress,role,0.101847382208021,9,3,6,she bought a roll of silk to make a dress
102,1,408,make,role,-0.557135921153756,7,3,4,she bought a roll of silk to make a dress
102,1,409,silk,role,-0.921034871012368,5,3,2,she bought a roll of silk to make a dress
103,1,410,bank,collar,-0.191166635871159,8,1,7,the caller on the phone is from your bank
103,1,411,phone,collar,-0.728413724436924,4,1,3,the caller on the phone is from your bank
104,1,412,make,steal,-0.581205477902811,3,7,-4,that ship is made of wood and steel
104,1,413,ship,steal,-0.442891221614658,1,7,-6,that ship is made of wood and steel
104,1,414,wood,steal,-0.2881613251311,5,7,-2,that ship is made of wood and steel
105,1,415,attack,dye,-0.78446480281094,11,7,4,he is very scared that he will die of a heart attack
105,1,416,heart,dye,-0.691277561250593,10,7,3,he is very scared that he will die of a heart attack
105,1,417,scared,dye,-0.705378127540803,3,7,-4,he is very scared that he will die of a heart attack
105,1,418,very,dye,-0.981876870882112,2,7,-5,he is very scared that he will die of a heart attack
106,1,419,deal,waist,-0.732995555544918,5,10,-5,he is too difficult so dealing with him is a waste of time
106,1,420,difficult,waist,-0.691925186648423,3,10,-7,he is too difficult so dealing with him is a waste of time
106,1,421,time,waist,-0.271579062080419,12,10,2,he is too difficult so dealing with him is a waste of time
107,1,422,exam,foot,0.086882273117077,2,8,-6,passing that exam without studying was a real feat
107,1,423,pass,foot,-0.2247519266992,0,8,-8,passing that exam without studying was a real feat
107,1,424,real,foot,-0.86179147173976,7,8,-1,passing that exam without studying was a real feat
107,1,425,study,foot,-0.56874670625804,4,8,-4,passing that exam without studying was a real feat
107,1,426,without,foot,-0.936703037669011,3,8,-5,passing that exam without studying was a real feat
108,1,427,car,aloud,-0.643042369973917,8,1,7,we allowed our son to use the family car
108,1,428,family,aloud,-0.339194925454803,7,1,6,we allowed our son to use the family car
108,1,429,son,aloud,-0.570565760120313,3,1,2,we allowed our son to use the family car
108,1,430,use,aloud,-0.636997932893896,5,1,4,we allowed our son to use the family car
109,1,431,look,pail,-0.605210211226776,1,2,-1,she looks pale and sick
109,1,432,sick,pail,0.131856318745953,4,2,2,she looks pale and sick
110,1,433,food,manor,-0.331540966394026,5,3,2,there was all manner of food at the party
110,1,434,party,manor,0.10043337084221,8,3,5,there was all manner of food at the party
111,1,435,buy,cache,-0.377323279312555,1,7,-6,she bought stocks for 10 years then cashed in her chips
111,1,436,chip,cache,0.080139225108531,10,7,3,she bought stocks for 10 years then cashed in her chips
111,1,437,stock,cache,0.547454810212062,2,7,-5,she bought stocks for 10 years then cashed in her chips
111,1,438,ten,cache,-0.622847393446341,4,7,-3,she bought stocks for 10 years then cashed in her chips
111,1,439,year,cache,-0.698594318538269,5,7,-2,she bought stocks for 10 years then cashed in her chips
112,1,440,city,reign,-0.281913805501794,4,0,4,rain fell on the city last night
112,1,441,fall,reign,0.209111785798445,1,0,1,rain fell on the city last night
112,1,442,last,reign,0.302905011888248,5,0,5,rain fell on the city last night
112,1,443,night,reign,-0.642203929572549,6,0,6,rain fell on the city last night
113,1,444,before,thyme,-0.687320460667362,6,2,4,we have time to have lunch before the meeting
113,1,445,lunch,thyme,-0.249824208915727,5,2,3,we have time to have lunch before the meeting
113,1,446,meeting,thyme,-0.781250756321343,8,2,6,we have time to have lunch before the meeting
114,1,447,afford,pore,-0.660529443616379,7,4,3,that family is so poor they cannot afford to buy food
114,1,448,buy,pore,-0.891351142323991,9,4,5,that family is so poor they cannot afford to buy food
114,1,449,family,pore,-0.943509597324284,1,4,-3,that family is so poor they cannot afford to buy food
114,1,450,food,pore,-0.488892983115533,10,4,6,that family is so poor they cannot afford to buy food
115,1,451,accuse,gilt,-0.460462340555363,9,4,5,a jury decides the guilt or innocence of an accused person
115,1,452,decide,gilt,-0.717401872121769,2,4,-2,a jury decides the guilt or innocence of an accused person
115,1,453,innocence,gilt,0.213413822084493,6,4,2,a jury decides the guilt or innocence of an accused person
115,1,454,jury,gilt,-0.614823792376017,1,4,-3,a jury decides the guilt or innocence of an accused person
115,1,455,person,gilt,-0.797503386812913,10,4,6,a jury decides the guilt or innocence of an accused person
116,1,456,being,heir,-0.059928509925509,9,4,5,it is better to err on the side of being too safe
116,1,457,better,heir,-0.597391093519909,2,4,-2,it is better to err on the side of being too safe
116,1,458,safe,heir,0.017427688233438,11,4,7,it is better to err on the side of being too safe
116,1,459,side,heir,-0.575158610594821,7,4,3,it is better to err on the side of being too safe
117,1,460,evening,son,-0.62409839595838,8,1,7,the sun rises every morning and sets every evening
117,1,461,morning,son,-0.456913352347395,4,1,3,the sun rises every morning and sets every evening
117,1,462,rise,son,-0.061480844753509,2,1,1,the sun rises every morning and sets every evening
117,1,463,set,son,-0.864680372380044,6,1,5,the sun rises every morning and sets every evening
118,1,464,high,c,-0.181968517679681,8,9,-1,the ship is in the midatlantic on the high seas
118,1,465,midatlantic,c,-0.790698851752433,5,9,-4,the ship is in the midatlantic on the high seas
118,1,466,ship,c,-0.707732711067019,1,9,-8,the ship is in the midatlantic on the high seas
119,1,467,student,watt,-0.859463702850211,4,5,-1,the teacher told the students what to do
119,1,468,teacher,watt,-0.706285160880822,1,5,-4,the teacher told the students what to do
119,1,469,tell,watt,-0.763513280716189,2,5,-3,the teacher told the students what to do
120,1,470,church,razor,-0.696412732594987,9,5,4,that girl organized a fund raiser at her local church
120,1,471,fund,razor,-0.668267826684113,4,5,-1,that girl organized a fund raiser at her local church
120,1,472,girl,razor,-0.040051763186612,1,5,-4,that girl organized a fund raiser at her local church
120,1,473,local,razor,-0.702166384878252,8,5,3,that girl organized a fund raiser at her local church
120,1,474,organize,razor,-0.840709499875473,2,5,-3,that girl organized a fund raiser at her local church
